ID_Estudiante,Logica_y_Programacion,Estructuras_de_Datos,Bases_de_Datos,Ingenieria_de_Software,Sistemas_Operativos,Redes_de_Computadores,Machine_Learning,Simulacion_de_Sistemas,Estadistica_Inferencial,Calculo_Diferencial,Fisica_Mecanica,Arquitectura_de_Computadores
7824565,2.8,4.2,3.5,3.9,3.5,3.2,2.9,3.5,2.1,3.0,2.8,5.0
7016977,3.5,5.0,2.8,3.5,4.7,3.3,3.4,1.9,2.7,2.8,3.7,4.2
5011327,3.2,2.8,1.8,3.0,2.6,3.1,3.3,3.6,3.4,3.5,4.0,4.5
6492968,2.5,4.1,2.7,4.4,3.4,2.4,3.4,4.1,2.2,3.8,3.5,3.6
4175282,2.9,2.4,2.3,3.6,2.7,2.3,3.0,4.2,2.6,2.2,2.8,3.5
3045046,4.0,3.4,3.2,3.1,3.8,3.1,4.5,3.4,2.4,2.7,3.0,4.0
2248078,2.9,4.5,3.8,3.6,2.4,2.7,2.9,4.2,2.8,2.3,2.3,3.4
1371429,2.0,2.7,3.6,4.3,4.8,2.6,4.6,3.9,3.1,4.4,4.0,4.8
1828979,3.3,2.8,2.6,5.0,3.8,2.5,3.9,3.5,3.3,3.1,5.0,2.8
3962689,4.3,2.4,4.5,3.1,3.4,4.2,3.9,4.6,3.3,3.6,3.6,3.0
5025429,3.1,4.0,4.0,3.2,5.0,3.4,3.9,3.4,3.8,4.5,2.4,2.3
6256336,2.9,3.0,3.5,4.6,2.2,4.5,3.3,3.4,2.4,2.9,3.3,5.0
7161797,2.8,4.0,2.7,3.5,3.2,2.3,4.2,4.4,3.9,2.3,3.1,3.5
3921687,3.4,4.3,5.0,2.8,3.6,4.0,3.5,4.7,3.1,2.6,3.1,4.9
7138864,4.9,4.6,3.3,2.5,3.3,3.6,3.7,3.1,3.5,2.7,2.7,2.0
9297177,3.7,3.5,3.1,2.8,4.0,4.4,3.0,2.4,3.8,4.0,2.8,2.5
6004969,3.3,3.5,4.6,3.9,4.5,2.7,4.8,3.7,4.2,4.1,4.1,3.6
1111392,3.5,3.1,3.5,2.9,2.7,4.4,3.5,4.5,2.4,4.1,3.5,2.2
1840512,3.3,2.3,3.8,3.7,3.0,4.0,4.3,2.6,4.5,4.9,3.4,3.6
1532949,2.5,3.1,4.9,3.5,2.6,3.5,2.6,3.4,4.1,2.7,3.0,3.5
1507360,2.6,1.3,3.4,3.8,3.6,3.4,3.3,2.5,2.5,4.2,4.4,3.4
3806214,4.2,3.6,2.6,3.5,2.5,3.6,2.6,3.1,4.0,3.6,2.8,4.0
6967225,3.9,4.2,4.0,2.7,2.2,3.9,4.1,4.7,2.6,3.9,4.0,3.1
3774571,3.8,3.5,4.2,2.5,3.2,3.8,3.5,2.9,4.4,3.5,5.0,3.4
9990317,3.8,2.9,3.5,2.9,3.2,5.0,3.9,3.9,4.2,4.3,4.0,3.1
1113958,2.6,5.0,4.8,2.3,3.8,4.3,3.3,2.7,3.7,3.6,3.2,2.5
5942160,2.1,5.0,3.3,4.6,3.0,3.5,2.1,2.5,4.2,2.5,3.8,3.1
6740342,4.5,2.3,2.9,2.6,4.1,2.8,2.8,3.0,3.6,1.4,2.9,3.3
5278583,3.4,4.1,3.3,2.9,3.6,3.5,3.6,3.3,3.1,5.0,4.7,3.3
9122858,3.6,2.8,4.3,3.5,4.3,3.5,4.6,4.8,3.8,2.7,3.9,3.5
2387720,4.7,1.4,1.8,3.8,2.3,5.0,3.6,4.5,3.9,5.0,3.8,4.0
1962654,4.0,2.7,3.5,2.5,4.0,2.7,4.4,2.8,4.1,3.3,4.5,3.0
2892229,2.8,4.8,3.6,4.5,5.0,3.6,2.2,3.6,4.1,3.4,3.8,2.8
5342819,4.0,3.5,3.8,3.7,4.2,4.4,2.7,3.5,2.3,5.0,4.6,2.6
7702360,3.3,3.1,4.8,3.4,3.2,2.9,2.2,3.4,5.0,4.2,4.7,2.5
5858452,4.5,3.6,2.9,2.6,1.3,3.3,5.0,4.6,3.7,3.1,4.5,3.7
2148711,3.8,4.0,3.1,1.7,3.0,4.1,3.0,3.8,3.6,2.3,3.0,3.7
4752367,3.1,3.8,3.2,4.3,3.6,3.0,3.0,2.1,2.6,2.0,2.5,3.1
1711663,3.0,3.3,4.2,3.0,3.1,2.8,3.7,4.6,2.1,3.4,3.6,2.9
2489574,4.3,4.4,3.5,3.0,5.0,3.7,3.0,3.1,4.0,3.6,2.5,3.5
8737542,5.0,2.8,3.5,2.0,4.4,3.8,2.5,4.1,3.8,4.8,3.1,2.8
2068555,3.7,3.5,4.3,3.9,1.8,3.1,4.0,2.3,2.6,3.9,3.3,4.2
1127514,3.1,3.9,3.6,3.7,3.8,4.0,2.5,4.4,2.8,3.2,2.8,3.6
2365594,3.5,3.2,2.9,4.1,3.6,3.5,2.8,4.4,3.3,2.4,2.3,4.5
9315581,4.3,3.4,4.0,4.3,3.7,4.1,2.9,3.9,4.0,3.1,3.3,2.5
2672243,4.4,4.7,3.4,2.8,3.8,4.1,3.2,4.2,4.1,4.5,3.1,3.4
8556399,3.0,3.9,4.1,3.0,2.9,3.6,3.5,3.7,4.0,4.0,3.9,4.3
6371238,2.2,3.4,4.3,3.3,4.3,5.0,4.0,2.9,4.2,3.9,3.1,3.5
9190417,3.4,3.1,3.2,2.7,3.3,3.9,3.4,4.4,3.4,3.1,3.9,2.2
6363533,3.2,4.1,3.2,4.9,4.3,4.8,4.4,4.1,2.9,2.7,3.6,3.0
4836808,2.6,3.0,2.7,2.7,2.4,2.9,4.0,3.3,2.6,2.6,2.5,3.2
3163560,4.3,2.8,3.3,3.7,3.9,3.9,3.6,2.5,3.4,4.0,3.3,2.3
7817925,4.9,2.6,3.4,4.9,3.5,2.2,2.1,3.9,3.4,3.8,2.8,3.7
9502344,2.9,4.3,4.3,3.0,4.6,4.5,3.7,3.2,3.1,3.1,2.7,3.9
2295741,3.3,4.1,2.5,2.3,5.0,3.2,2.7,3.1,3.7,4.5,2.7,4.3
9620481,2.0,4.1,3.7,4.1,3.5,4.7,4.1,3.6,3.9,3.6,2.9,2.2
3446214,3.9,1.7,2.8,3.4,3.3,3.4,4.8,3.7,3.0,3.4,3.2,4.4
8357658,4.0,2.3,2.8,2.7,3.2,4.4,4.3,3.0,3.7,2.2,3.7,3.2
5154759,3.9,2.4,4.1,3.6,4.5,3.7,3.9,2.6,3.8,4.6,3.2,3.6
7818469,2.7,3.8,2.8,4.6,2.4,3.5,3.5,5.0,3.5,3.9,2.5,4.3
9977615,3.0,2.5,1.5,3.4,4.0,4.1,3.8,3.1,3.3,4.4,4.8,3.8
2673811,4.0,3.4,3.2,3.3,3.1,5.0,3.4,3.2,4.5,3.1,3.7,3.0
5721814,3.7,2.8,3.7,3.1,2.8,5.0,2.6,2.5,2.7,3.9,4.3,3.2
4922439,2.8,3.2,3.2,4.4,3.1,3.2,2.5,2.7,5.0,4.4,3.4,3.7
3651984,3.9,3.0,3.7,1.7,4.0,5.0,4.4,4.0,4.6,2.6,5.0,3.8
5297138,2.7,4.4,4.1,4.1,4.5,5.0,2.9,3.6,4.8,3.2,4.8,2.9
5078514,1.6,3.5,4.3,3.9,4.0,2.9,3.8,4.0,4.5,2.8,3.7,3.4
8914184,4.3,3.7,2.4,2.9,3.4,3.9,3.1,4.2,2.7,3.3,4.2,3.8
6838795,4.7,4.7,3.2,2.2,3.8,3.2,4.4,4.2,4.0,4.2,2.5,3.0
2697833,4.1,2.7,3.5,1.8,3.4,4.8,4.1,2.9,3.2,3.4,3.7,2.5
4097390,4.3,3.6,3.3,3.2,2.9,3.5,3.5,3.0,3.4,2.6,3.2,2.7
4799207,4.4,3.1,2.8,4.1,3.9,2.9,3.3,4.0,3.6,3.4,4.5,2.0
2324115,3.3,3.6,2.4,3.2,2.7,4.2,3.4,4.4,4.3,2.9,4.8,3.3
9086160,3.9,3.4,3.5,3.4,5.0,3.4,2.6,3.7,4.0,2.5,4.1,3.9
6747078,4.9,3.9,4.0,3.6,3.7,2.7,2.2,3.1,3.1,3.6,2.7,4.1
6931960,4.7,4.4,3.6,4.3,2.8,3.2,4.3,3.6,3.8,3.7,4.2,1.8
3424488,3.4,3.9,3.7,3.6,3.4,4.1,2.9,3.1,3.1,3.5,4.3,2.2
3508585,3.0,4.6,5.0,3.3,4.3,4.8,3.1,3.3,2.3,3.3,4.6,3.5
8198076,4.6,3.1,4.0,2.8,2.9,4.8,3.7,4.0,4.8,3.0,3.9,4.3
6445842,3.2,2.3,4.5,4.6,3.0,3.2,4.9,3.2,3.6,2.6,3.9,2.8
6324953,4.6,3.0,2.9,3.0,3.9,2.2,2.6,3.6,3.9,5.0,4.4,3.0
9133819,4.3,4.0,4.8,3.4,4.1,4.5,3.5,2.7,3.2,4.7,3.9,3.9
2900155,3.5,3.6,3.1,5.0,3.9,3.9,3.8,2.9,4.5,1.6,3.9,2.2
3011904,2.2,3.8,2.8,3.8,3.1,4.4,3.5,3.8,2.9,2.3,4.6,2.5
1421731,3.9,2.6,3.1,2.9,4.7,3.5,3.6,3.4,3.3,3.7,2.7,4.7
8884045,3.0,3.3,4.2,3.3,3.5,2.5,4.3,3.5,5.0,3.2,4.6,3.3
2136814,2.7,4.2,4.7,3.3,3.5,3.0,2.4,2.6,4.7,3.3,4.0,3.7
5573547,4.5,4.5,3.4,3.4,3.7,3.3,4.2,3.0,4.2,5.0,2.7,4.7
9003448,3.6,5.0,3.8,3.5,2.4,1.9,3.5,2.5,3.9,3.6,3.6,4.3
5886862,2.1,4.1,2.9,4.2,2.9,4.1,4.4,3.9,3.6,2.4,2.1,3.5
2822014,4.4,3.4,1.8,2.1,3.2,3.3,5.0,3.7,2.4,3.8,3.9,3.1
4387581,4.1,3.7,3.0,3.4,4.5,2.8,3.3,4.2,3.3,2.7,3.7,3.8
3226091,2.8,4.3,3.4,2.6,4.8,3.6,3.9,2.8,5.0,4.6,2.6,4.0
3092545,4.2,3.6,3.3,3.8,3.6,3.9,3.3,3.3,4.2,4.7,3.3,2.8
8186608,3.3,3.2,4.0,3.7,3.3,1.9,2.6,3.8,3.4,2.5,3.1,4.1
7216060,2.4,3.4,3.1,2.8,4.3,3.1,4.8,3.2,2.2,4.5,5.0,2.5
5788914,4.2,2.7,4.1,1.9,3.4,3.8,2.6,3.0,4.0,3.5,3.6,4.2
6108562,2.4,2.0,3.3,3.4,4.3,3.3,5.0,1.8,3.3,3.1,2.8,3.2
8786946,3.4,4.0,2.2,3.4,3.3,2.3,3.4,4.2,3.1,2.2,3.0,4.6
5608094,3.3,3.6,2.5,4.5,3.2,3.9,3.7,3.7,4.0,4.5,4.0,3.7
8018317,3.3,3.9,4.0,3.4,5.0,4.9,3.9,1.8,4.4,5.0,4.4,4.2
5711771,3.3,3.6,4.3,4.4,3.2,3.6,4.8,4.0,4.7,3.5,3.5,3.5
3092528,2.7,3.8,3.6,2.1,2.9,3.4,4.7,4.8,4.2,1.6,3.4,4.7
5193226,3.0,3.2,3.3,3.9,3.0,4.1,2.0,4.0,4.0,3.4,2.8,4.1
5628014,4.1,3.6,3.5,3.0,4.3,3.5,4.1,3.1,4.1,5.0,3.3,3.7
3959300,3.4,3.4,3.8,3.3,3.0,3.1,4.0,3.1,3.7,4.2,3.7,2.7
7952714,3.6,3.0,4.0,2.3,3.7,4.1,4.6,2.8,4.7,4.2,3.6,4.2
6013223,2.9,5.0,4.0,4.3,3.3,2.8,3.2,3.6,2.6,4.1,4.2,1.9
6870957,3.5,4.1,3.9,4.4,3.0,2.2,3.2,4.6,3.8,4.0,3.5,4.5
8789333,2.5,2.9,1.5,4.5,2.3,2.9,3.4,1.6,3.6,3.2,3.7,3.1
4402855,3.5,3.8,3.7,4.8,3.1,3.5,3.5,1.9,4.2,3.9,3.7,5.0
5418238,4.2,2.7,3.3,4.0,3.9,2.4,2.7,3.5,3.9,4.6,2.8,3.8
9275818,2.6,3.0,2.6,2.7,3.0,2.4,3.8,4.4,4.8,3.0,1.6,4.0
8737950,2.3,2.0,1.7,3.6,3.4,4.3,5.0,3.6,5.0,2.8,3.5,1.9
7794470,2.6,4.1,4.5,2.8,3.2,3.1,3.8,3.5,2.5,4.3,4.0,3.4
9364561,2.6,2.5,2.2,2.9,4.5,2.0,4.9,2.8,3.3,4.0,2.8,3.3
6677897,5.0,4.1,2.9,3.4,3.8,3.9,3.9,3.3,3.6,3.5,3.2,2.8
7584314,1.9,3.0,3.3,3.3,4.4,4.1,3.1,2.6,2.5,3.8,4.5,2.6
7510783,4.4,3.4,4.7,2.8,3.5,2.7,2.2,3.7,3.0,3.7,3.3,2.2
8589033,4.3,3.7,3.1,3.1,4.0,2.0,4.4,3.8,4.3,4.1,3.9,1.9
4076001,3.8,2.6,2.4,1.8,4.2,2.9,4.0,4.5,3.3,3.2,3.8,5.0
4848344,4.3,3.2,2.9,2.6,4.4,3.4,2.9,3.5,3.6,4.2,3.6,2.7
6186974,3.8,2.8,3.5,3.7,3.9,3.9,3.8,2.4,3.6,2.8,3.4,3.6
5734775,4.4,2.7,3.3,4.4,4.4,3.5,2.8,1.7,4.3,3.9,3.2,4.1
2468886,3.1,2.3,2.6,4.2,4.1,4.7,4.8,4.3,2.0,4.1,3.7,4.2
7672298,2.9,3.0,4.0,3.1,2.1,2.9,3.5,2.3,3.3,3.7,3.2,4.7
4610519,3.4,3.2,5.0,4.5,3.5,2.7,4.3,2.4,3.4,3.7,3.0,3.7
9525441,4.1,4.0,2.6,2.7,3.8,4.0,3.6,3.2,3.4,4.1,1.3,3.7
1213108,2.5,2.1,3.3,3.9,3.9,4.7,4.0,3.5,4.7,3.9,3.9,2.8
7268905,3.5,4.6,3.9,2.6,3.2,3.9,4.5,3.6,2.9,4.6,3.3,3.8
2277206,3.6,3.3,4.4,2.7,3.0,3.1,3.5,4.1,3.7,4.1,3.8,3.2
7386875,4.2,5.0,3.2,3.2,3.3,2.8,2.2,3.4,3.5,3.9,3.9,2.8
7918399,2.5,4.4,3.8,3.3,3.6,3.3,3.2,3.3,3.1,2.3,3.5,3.2
4088846,4.1,3.9,4.3,3.5,2.8,3.7,3.9,2.8,3.5,3.3,3.6,3.8
2437241,3.3,4.4,2.3,5.0,4.3,3.6,4.3,2.8,3.0,2.7,3.5,4.3
1860932,3.9,3.8,4.4,2.7,3.8,3.0,2.1,2.5,3.1,4.4,4.3,2.6
3032041,2.7,3.3,2.7,3.7,3.7,2.7,3.2,4.5,3.5,3.8,2.2,4.2
2265546,2.9,2.6,3.4,5.0,3.2,3.4,3.1,2.4,2.9,4.7,2.8,3.6
2625069,2.8,4.5,4.3,3.3,3.4,3.9,3.4,3.1,2.7,4.2,5.0,2.9
2427071,3.4,3.1,4.9,3.6,4.0,3.0,3.3,3.1,2.5,4.1,3.2,3.4
3570853,3.8,1.4,1.1,4.1,3.5,4.5,4.1,3.2,4.2,3.6,3.3,4.1
6404260,3.3,4.3,3.5,3.0,3.4,1.3,3.6,3.4,4.4,3.5,3.3,2.8
1964337,2.6,4.0,4.0,3.4,3.4,3.5,3.5,2.5,3.1,1.9,3.8,3.1
5674639,3.3,2.3,3.9,4.1,3.0,2.9,3.8,3.4,3.4,3.4,3.2,3.4
1244380,2.7,3.6,3.1,3.4,3.8,4.0,2.3,1.6,3.5,3.8,3.7,3.1
4150959,4.2,3.4,3.8,3.0,4.2,3.6,3.4,4.0,3.8,4.1,4.5,4.1
9124958,3.2,5.0,4.1,3.4,4.2,3.6,3.0,3.8,3.9,3.8,4.8,2.9
2308969,3.5,4.0,2.8,2.6,3.0,4.1,3.5,4.6,2.8,2.9,3.4,3.9
5488630,3.4,3.9,3.9,2.9,3.3,4.4,5.0,1.3,3.0,4.3,3.5,3.8
6527674,4.5,4.7,4.2,2.8,4.5,4.1,2.6,1.1,2.4,3.7,4.0,3.7
4012764,4.6,3.4,2.4,1.5,2.9,2.5,3.1,3.9,3.5,3.6,3.9,4.3
6016942,3.6,3.1,4.8,3.6,2.9,3.0,3.2,3.7,3.9,3.7,3.3,3.7
1873969,4.3,2.6,4.8,3.1,3.7,3.2,3.1,3.2,4.1,4.0,4.1,3.5
4373956,4.9,5.0,4.4,2.9,2.6,2.7,3.5,1.6,3.9,4.6,4.3,4.8
1293844,2.9,3.8,2.7,2.5,2.5,3.4,4.6,3.2,3.4,5.0,2.5,2.5
8321824,3.7,3.6,4.6,3.3,3.1,1.0,2.7,4.7,2.3,3.7,3.8,3.9
6405790,2.6,3.6,3.4,3.8,5.0,2.9,3.5,3.7,3.9,3.0,3.2,3.1
8855000,2.5,3.5,4.1,2.4,3.3,1.9,4.6,1.9,3.6,4.1,2.6,4.1
6535106,1.8,3.6,2.8,4.8,3.0,3.8,2.4,3.7,2.1,2.9,5.0,3.4
9685795,4.2,2.5,2.3,4.0,3.6,3.5,2.5,2.4,4.9,3.5,3.5,3.6
4057980,4.3,4.3,2.4,3.9,2.9,4.2,3.3,3.6,5.0,2.2,2.6,4.7
1244995,2.4,3.5,5.0,3.9,1.2,4.6,2.5,1.8,3.6,2.6,3.3,2.6
7378254,1.6,4.6,3.8,4.1,3.4,3.8,3.6,2.5,3.4,3.9,4.4,3.6
2979978,3.0,3.8,4.2,3.3,4.1,3.4,3.2,4.1,3.0,2.7,3.3,2.8
8286552,5.0,2.4,2.5,3.1,4.0,3.2,4.3,1.3,4.0,2.6,2.3,3.6
4933594,2.4,4.4,3.9,4.4,4.3,3.9,3.5,1.7,2.9,3.8,3.1,3.3
2673103,1.9,3.4,3.8,3.2,3.6,4.2,4.0,3.5,5.0,3.4,3.7,3.1
3145557,4.6,2.0,3.5,2.6,3.2,3.4,4.1,2.6,4.2,4.1,3.1,4.5
2807364,2.8,3.3,3.4,3.4,3.1,4.1,4.4,3.7,3.4,3.6,3.0,2.3
8208996,3.8,3.5,2.7,2.3,3.8,4.2,3.9,2.3,2.9,4.4,3.7,3.9
6416887,2.4,3.3,3.9,3.0,4.1,2.9,4.8,2.4,2.8,2.6,3.6,3.1
8532692,3.8,3.4,2.8,3.4,4.8,3.0,3.0,1.5,2.8,2.4,2.5,3.4
3039596,3.8,2.9,3.6,3.8,3.6,4.5,3.1,4.1,2.5,4.6,3.6,2.6
3567926,3.4,4.1,4.2,3.7,2.3,2.7,4.0,3.4,2.6,3.5,3.9,4.8
9882662,2.6,4.0,3.4,3.3,4.2,3.0,2.1,3.4,3.5,4.5,3.2,3.7
8760575,3.6,4.3,3.9,1.9,3.2,3.2,3.0,2.7,3.5,3.2,2.9,4.0
1313309,3.3,2.5,5.0,4.7,2.3,2.4,3.3,4.1,3.7,3.5,3.0,2.7
7887953,3.4,3.8,4.2,3.7,3.6,4.3,3.2,3.9,1.8,4.6,3.0,4.9
8553720,3.0,3.2,3.1,3.6,2.6,3.1,2.3,2.2,1.7,5.0,3.0,2.8
5281115,4.4,4.6,3.4,2.7,4.8,3.6,3.6,3.7,3.7,2.8,3.6,3.6
6377521,3.4,2.8,3.6,3.5,2.4,3.8,3.1,2.9,3.2,4.6,3.3,4.2
2202294,4.6,1.9,4.1,3.8,3.2,5.0,2.5,4.4,4.5,2.3,2.5,4.8
3361589,4.0,5.0,3.3,2.6,3.7,4.3,4.5,2.3,2.1,4.6,3.7,4.4
6238504,3.0,3.3,2.5,3.5,4.1,3.3,3.4,3.6,1.5,3.2,4.9,5.0
5293433,3.5,3.7,3.4,3.0,4.0,2.0,4.3,4.1,2.9,4.4,2.6,3.6
2552837,1.7,3.7,3.3,3.8,2.6,4.3,4.2,3.9,3.6,2.5,3.0,3.4
1348116,2.7,2.8,3.9,4.1,2.9,3.0,3.3,3.5,3.1,3.6,4.3,2.8
5786192,3.1,3.8,2.7,4.0,2.8,4.5,1.7,3.7,3.5,3.6,4.0,3.7
3080902,2.2,3.5,3.7,3.3,4.4,3.1,2.1,2.5,2.7,3.4,3.5,3.4
4752451,2.1,4.3,3.6,3.1,3.1,3.5,3.8,2.7,4.7,3.6,3.9,4.5
7281005,3.9,3.9,2.7,4.2,4.0,3.8,2.8,4.2,3.8,3.1,4.0,3.1
1771553,3.6,3.7,2.8,3.7,3.9,3.7,3.8,4.8,4.0,2.8,3.8,3.5
7876591,3.2,3.9,2.3,2.7,3.6,4.5,3.3,2.9,3.5,4.2,3.6,3.7
2136107,4.3,4.0,3.5,2.6,4.8,3.2,2.6,3.8,3.1,3.9,2.1,3.0
9460639,3.3,3.6,3.8,3.7,4.4,3.1,3.6,3.9,2.1,4.1,4.1,3.1
2288292,3.5,4.3,4.2,4.2,2.0,3.7,3.5,3.8,5.0,3.2,5.0,3.6
7468963,3.1,3.9,3.5,2.4,3.8,2.6,4.4,2.8,2.7,4.5,2.7,3.4
9415225,3.6,4.5,3.3,3.5,2.5,3.3,3.0,2.6,3.8,4.1,4.4,3.4
3826590,1.9,2.6,2.5,4.1,3.0,3.8,2.5,3.6,3.1,2.9,2.9,4.4
5662105,4.2,1.9,3.3,3.3,4.3,3.7,3.8,3.6,3.9,3.4,4.7,3.2
5075003,3.3,1.8,3.1,4.4,3.5,2.8,3.9,3.6,4.1,3.0,3.2,4.6
4680981,2.8,5.0,4.3,3.1,3.7,2.6,4.4,3.0,4.1,3.3,2.7,3.4
3735112,2.7,3.9,2.8,2.2,3.9,4.3,4.7,3.9,3.8,3.9,1.4,2.8
7304638,3.2,3.3,3.6,3.1,3.4,3.0,3.2,4.6,2.8,4.0,3.7,4.1
4500628,3.9,1.9,5.0,4.2,3.8,3.1,3.7,3.7,4.3,2.3,2.5,3.7
9435918,5.0,2.9,2.6,3.7,3.8,3.4,3.5,2.8,4.8,2.8,4.5,2.6
1935112,3.1,2.5,3.3,3.9,2.5,3.5,1.8,3.9,1.6,3.5,3.7,4.1
8264506,2.9,3.9,3.0,3.5,4.1,4.0,3.3,2.3,4.3,3.5,2.4,2.9
3803280,4.0,3.1,2.9,3.4,3.0,4.6,3.6,3.8,2.8,4.8,3.4,3.6
7660598,3.9,3.9,4.9,5.0,3.4,3.3,3.4,4.4,3.8,4.3,4.9,3.2
8088156,3.1,3.5,5.0,4.4,3.3,4.0,3.2,4.0,2.8,2.8,4.1,3.5
6523512,2.5,4.4,3.0,3.9,2.1,4.8,3.8,3.3,2.2,4.4,2.8,3.7
3104162,3.5,1.9,2.4,3.9,3.8,2.9,2.4,3.6,4.7,4.2,3.7,3.8
7619677,3.1,3.5,5.0,2.7,3.5,2.5,3.5,3.4,3.9,4.0,2.6,3.6
8490777,4.6,3.1,2.9,3.9,1.9,2.9,2.3,4.5,4.0,2.6,2.4,2.9
6015690,3.2,3.4,4.8,2.4,2.6,4.4,2.9,4.0,3.4,3.5,2.0,4.1
7134846,3.2,4.5,4.2,3.5,2.7,3.0,3.4,2.8,3.3,3.8,5.0,3.8
1956351,3.5,3.0,4.5,3.2,4.5,2.1,3.1,5.0,4.5,3.1,3.9,2.8
3536972,4.0,3.2,2.2,3.3,3.5,3.7,0.7,3.6,3.1,3.6,3.4,3.2
2237647,3.8,4.3,4.6,4.1,3.9,3.1,4.3,5.0,1.7,3.9,4.4,2.9
3255788,2.0,3.2,2.3,3.4,3.9,3.6,3.5,4.7,4.6,4.0,3.6,3.3
9812767,3.8,4.5,3.3,4.4,4.4,3.3,4.9,2.6,4.6,3.6,4.1,2.9
5212544,3.2,4.9,1.3,3.7,4.6,2.1,3.1,2.5,3.6,4.4,3.4,3.7
9240580,3.2,4.0,4.1,4.2,4.4,5.0,2.1,4.0,4.3,2.6,3.9,3.6
9234676,3.1,3.5,4.0,3.4,1.3,3.6,3.1,2.9,0.9,3.9,3.4,3.1
4140991,2.6,3.3,2.3,4.3,3.3,3.3,3.7,4.2,4.3,3.4,3.2,2.8
1015125,3.4,3.2,2.7,5.0,1.9,3.8,3.9,3.9,3.2,4.1,5.0,2.9
5054505,3.4,2.5,3.2,4.1,2.8,3.1,5.0,3.4,4.2,4.5,3.0,3.0
1046063,3.5,3.4,1.9,4.5,5.0,3.2,2.6,3.7,4.2,3.5,3.1,4.9
7476227,2.8,3.1,4.3,3.1,2.8,3.2,3.4,4.2,4.6,2.9,3.4,3.9
5254762,3.2,4.4,4.1,2.4,3.0,3.8,4.0,3.9,2.9,3.9,3.5,4.2
6434853,3.4,3.4,3.8,3.9,2.5,4.0,3.6,2.1,1.7,2.5,2.9,2.8
9656208,4.4,3.8,2.9,3.3,3.6,5.0,3.4,2.4,3.4,2.5,4.7,3.5
9885063,3.9,4.0,4.6,3.7,2.4,3.7,4.5,4.2,3.3,4.3,3.9,2.4
3232717,4.2,3.5,3.3,2.5,1.9,3.1,4.0,3.1,2.0,3.8,3.9,2.0
3303689,3.5,3.9,4.7,4.6,4.5,3.9,3.4,3.1,3.1,3.8,2.9,3.0
7402612,2.3,3.3,3.9,3.1,3.5,2.5,5.0,2.3,3.9,4.3,3.4,5.0
5672311,2.9,3.4,4.1,3.4,4.1,3.8,3.0,4.6,4.5,3.5,3.1,4.7
7090056,3.2,3.1,4.3,2.4,4.3,3.5,3.5,1.9,3.5,3.4,4.3,3.4
7547746,2.9,3.3,3.4,2.4,4.9,2.9,4.8,3.1,3.5,4.0,3.7,3.3
2844183,4.2,3.9,3.2,2.8,4.0,2.9,2.6,4.5,1.7,3.7,4.2,3.6
2148766,4.8,3.1,4.1,3.9,3.9,3.9,4.3,2.4,2.7,5.0,3.9,4.0
7713721,3.2,1.6,3.4,3.3,3.2,2.8,2.2,3.3,3.3,3.0,4.8,4.5
2540660,2.4,2.7,4.4,3.8,4.1,2.5,2.1,4.6,1.7,3.3,2.7,3.1
1981375,3.5,4.2,3.2,3.4,3.6,4.7,3.5,2.9,3.7,2.6,3.3,4.5
3082120,3.8,3.2,4.7,3.4,3.1,2.9,3.5,2.8,3.2,3.3,3.5,3.6
2796989,4.1,4.4,4.0,3.9,3.2,4.1,3.6,4.1,4.6,3.8,3.5,3.8
4872783,2.0,4.5,3.5,1.8,4.2,3.5,4.4,3.6,4.3,3.3,3.4,4.0
3560187,4.3,2.6,3.2,2.8,3.2,2.8,3.4,4.7,2.2,3.5,2.7,2.5
1089551,3.4,4.6,3.0,3.3,3.8,3.5,4.9,2.8,2.9,3.1,1.8,3.1
1060226,4.4,4.2,3.9,5.0,3.3,5.0,3.8,3.6,2.4,3.9,3.1,1.3
9460280,3.3,2.7,4.4,2.9,3.6,3.2,3.2,4.8,4.1,4.1,3.7,2.8
9362840,4.1,3.7,3.3,3.5,3.5,3.8,4.9,3.8,2.6,4.9,2.3,3.2
1575445,4.0,3.8,3.5,4.9,3.3,3.6,4.3,3.2,3.4,4.3,3.9,3.4
5464556,1.5,4.1,3.0,3.8,2.5,3.9,2.1,3.1,5.0,4.6,4.3,2.0
9498251,3.4,3.5,3.4,4.4,3.3,2.7,3.7,3.9,4.1,3.3,2.3,2.9
9686982,1.3,4.7,3.0,2.4,4.2,3.6,3.2,3.5,3.8,4.0,3.8,3.7
7943946,4.6,3.4,2.3,3.4,4.4,3.3,2.6,4.6,4.0,3.8,3.5,3.2
9622188,2.4,2.8,4.1,3.5,4.0,4.5,3.8,5.0,4.9,1.9,4.2,3.3
8944055,3.5,2.6,3.5,5.0,3.7,4.1,4.3,5.0,1.6,3.7,3.9,3.1
1086687,3.6,2.3,3.2,3.7,3.4,2.3,3.6,3.3,4.9,2.2,3.3,3.1
2264270,3.3,3.3,3.1,2.9,3.7,3.5,3.8,3.0,2.8,4.9,3.3,3.4
7750063,3.7,3.0,3.0,3.8,3.6,4.2,2.3,3.8,4.3,2.2,2.9,3.7
1703738,2.7,3.1,4.1,2.2,3.4,2.9,3.2,3.2,4.1,3.1,3.3,4.6
1834662,3.3,2.9,3.2,2.7,5.0,3.6,3.3,3.8,3.6,1.0,3.8,2.9
8248763,4.6,3.8,5.0,3.1,3.2,2.8,4.3,2.9,3.8,4.1,2.9,4.5
